scenario,source_model,source_type,tradition,axis,unit_id,checkpoint,checkpoint_scaled,lexical_density,moving_average_type_token_ratio,vocabulary_richness,mean_sentence_length,punctuation_rate,clause_density,valence,arousal,dominance,emotion_joy,emotion_sadness,emotion_fear,emotion_anger,emotion_awe,emotion_longing,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,rasa_sringara,rasa_karuna,rasa_shanta,rasa_bhakti,viraha_longing,monsoon_affect
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R05,3,0.2,0.16007884971945824,0.22773861325895578,-0.13854446887524402,-0.6082324953585783,0.36851649021062005,0.7584071630098678,-0.33264234865838266,0.21686100685489118,-0.0824218804631619,0.2221565924447156,0.4877889607232657,0.41814742847156894,-0.4003155572069135,1.5577529155851841,-0.5190379755598667,0.7155790051847326,0.29636755549102006,-0.29815090010355083,0.040622347358175534,-0.22729968967212105,-0.5917053784165164,-0.004879282583003075,-0.12130046407476391,0.6686373197979412,0.06561265561998314,0.12772103790899572,-0.17531567062631664,-0.38095958311468237,0.16658422871872175,0.8338678333401951,0.5034521249439612,-0.21268493467739275,-0.7639536107051573
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R05,6,0.4,-0.25996469641213343,0.569202576802575,0.15146078251231004,-0.5203592338030691,0.030408189987415214,0.7852184481492946,-0.3946069619052561,0.8196446180280055,0.18555227445951344,-0.04137741951124685,0.30321964450916,0.5576578142493265,-0.4709245202147052,2.422556366940121,-0.5560808511617301,1.2205852932966956,0.4808796836026914,-0.7685051031444822,0.16701846120747463,0.1800539788435301,-0.5947507229243,0.21762090355902539,-0.02241178918999706,0.8655601133971582,0.2909032531206813,0.2731346886653874,0.34674088705748535,-0.3282620611759801,-0.015528010309165341,0.6830975424570909,0.5039249942147369,-0.354396205264476,-0.6904413264160274
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R05,9,0.6,0.10829286807350869,0.7856629899388017,-0.16226522126190712,-0.33774439074122675,-0.039025360326004524,0.8670019325186697,0.006778945147661156,0.3980284005110141,0.32337541341894144,0.2745084920710462,0.8028009641000616,0.7952358648659021,-0.4462449340905877,3.215842893085098,-0.5330366725733102,1.3087141260216955,0.2741893264153723,-0.39095035375082204,0.10670328571076222,0.39865024626358536,-0.7238947663361903,0.11799689309459793,0.07623273025278601,0.6066895739590021,0.5429031211707148,-0.10963640287788676,0.1111385292968663,-0.16671254434374222,0.1760750965371219,0.8980694257237458,0.4416958702738292,-0.14899650044999793,-0.7862141054506153
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R05,12,0.8,-0.31828378679836156,0.6172946810682419,0.08226806746980198,-0.38351208611243165,0.09436052232721315,0.9744089735289662,-0.49646131949213435,0.5615459617049281,-0.019947696163560735,0.29179675747352607,1.0358535037884635,0.33768439499896696,-0.6599641919561399,2.3417859082292973,-0.3973684822185881,0.9837612512150568,0.23319447944442842,-0.5288108092281849,-0.044215021223662165,-0.002510425460040766,-0.8347211923868062,0.09285561731427226,-0.19314686400149256,0.8230072684173287,0.7856359140973972,-0.07406200106549768,-0.2348077818447411,-0.37551722117291,0.18412930966397167,0.9069034312720091,0.47978275419961114,-0.38729369826062543,-0.7860361589098709
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R05,15,1.0,-0.15323162472833088,0.34750492315928666,0.03191169116835408,-0.9302349699579148,0.20429279543963827,0.6063230381113089,-0.31182370035706286,0.5618254879365235,0.01826909169965093,0.22759409689610932,0.7196424971899824,0.7271509008699553,-0.3725299330584646,1.9590118918760646,-0.10112448549499928,0.8419099037296359,0.40199224622130675,-0.22409936694102445,0.17598560250899006,-0.121959476164239,-0.49194044736226417,0.13084728192398754,-0.18859797524687985,0.6789043021797005,0.10616903035647218,0.21764862905151125,0.03767171186534489,-0.04947139918408394,0.15316477031866535,0.7571619034041007,0.5482819618865016,-0.2470494119137845,-0.8533622964614898
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R06,0,0.0,-0.010750680350605585,-0.5505691166548213,-0.5459569832005118,0.29171359515493517,-0.4810725597950956,-0.4047042559996524,0.4740501689740638,0.48748462198316617,-0.47069701339258163,-0.34552003160874256,-0.18789857990741793,-0.6019229465248692,0.0003563789554991044,0.5070742950096222,0.3168249915076845,0.36487580737505104,0.6481746142952981,0.34273142662777983,-0.15583074076639916,0.6648880972712184,0.2443495652719318,1.0734414008755635,0.3625481531012741,0.5790533974673293,0.8145086327075959,-0.24646346220979876,-0.17779321315613808,0.04873320558391021,0.00013348811386242054,0.2395319633134306,0.3631984919047427,-0.23643298051004438,-0.0143898128834785
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R06,3,0.2,-0.055793699776187075,-0.4859219382554908,-0.329183821032452,0.323944339176159,-0.11659347297420562,-0.36118648483659965,0.6406220910638918,0.5454515642334683,-0.34480517080705503,-0.4353823527886721,-0.010067703361996028,-0.06878010221049223,0.07908472183323671,1.3079554028450024,0.21200042362314156,0.6521414478639086,0.43325367181244345,0.5559279807708228,0.1267830337640838,0.6743616480361297,0.09787479159155488,0.6310741212211888,0.3843830013805736,0.5526969100024101,1.010554486941343,-0.10848328412909616,-0.11923379982197897,0.2695866136333712,-0.3087702075798923,0.4680515995987837,0.1735528093120731,-0.21446708704396736,-0.045143255161388694
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R06,6,0.4,0.1383539722137601,0.01988878713864453,-0.1560008030438193,0.5464238853162386,-0.30337366295381163,0.17758661054066963,0.7678423182275144,0.4126841798373685,-0.3532845500567284,-0.40127901125208537,-0.37764456811184594,-0.22855968746187583,-0.003753209767087361,1.4054450085267287,0.2911031971256105,1.0871293741360684,0.41397822130457457,0.5485509163652232,0.026497315489966,1.0355376288680587,0.36486266186415117,0.7995010778094591,0.3297657421485764,0.780870038829312,1.3849830829047087,-0.3668702050219992,0.17730305955137896,-0.1363908887406899,-0.1233463313649189,0.6772841540091078,0.4546334250239366,-0.24918900005558847,0.09416739142210336
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R06,9,0.6,-0.003503976167619695,0.1401913457303811,-0.07341448794873326,0.7977737445683086,-0.13776601823651566,-0.20629204153160716,0.9438062463889536,0.5236097013475678,-0.09553838417489695,0.06680156051287234,-0.36402512957114297,-0.2466301325844108,-0.13035245612113255,2.521734187041295,0.2604242512782657,1.5452375722499587,0.7542496170972153,0.6403564581754413,-0.13130945080854764,1.474683946323705,0.13866655180302223,0.9177746830649326,0.2862444166728783,0.91284249898425,1.3836716822786093,-0.15038935361528893,-0.17371563436304302,-0.07042023589227313,0.028078154174025684,0.5521819417041792,0.4729830372617205,-0.7056699994850576,-0.19982890491918648
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R06,12,0.8,0.06107630839421291,0.14006314192479466,-0.3918160823980935,0.6427672522406249,-0.2016040015224084,-0.12249966981195827,0.9084240699923483,0.47695075226733813,-0.325415104072747,-0.5689692346984296,-0.4887233890218775,-0.15109124400504195,0.1447211059267587,1.752716780096546,-0.05627385671733026,0.9336519727554053,0.3912168436801976,0.11492779705483852,0.08685585230560602,1.0515827740369916,0.39922169000234464,0.6956111810720824,0.21950502156962742,0.5293998752047979,1.4344779744397438,-0.09189473039383703,-0.025014863030945717,-0.01569554678311623,-0.03311489567667722,0.716417577639844,0.3840911608098563,-0.2672710914875926,0.11295303928347218
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R06,15,1.0,0.11713765016102037,-0.4180410190520347,-0.385408884452611,0.5535150710912682,-0.14957911618952585,-0.3538833195997664,0.61590695042813,0.4264967262082276,-0.4482300200402682,-0.4334179187529038,-0.05793507141019266,0.27048645546559424,-0.09709332593919841,1.1359673465653128,0.3389302734664436,0.990887065219294,0.5745816984630466,0.5410086600756844,-0.23329808401679514,1.1336779550362996,0.32717930779349336,0.38364149042789314,0.3458478774426429,0.5706832867694113,1.0628177327848967,-0.13220026418897438,-0.2800462549112317,-0.08301067738163216,-0.017173085936123537,0.7616279668254321,0.3376599203036539,-0.3265999025894024,-0.2320411454783876
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R07,0,0.0,0.21367859891787527,0.6162442606058605,-0.5167047894563388,0.4626142429436372,-0.15254944580363775,-0.13938104788645495,-0.3834114629765911,-0.12245424481016973,-0.19901095728413923,-0.2708816904892623,-0.2406941366653652,-0.5101543783001539,-0.511094461773073,1.1699002169019217,0.14771823868652878,-0.03626061071091749,0.2473774631906547,0.11304109329905447,-0.09000181826282083,0.6130299608118788,0.3312876800887694,-0.21917869614633606,-0.03624089303433094,-0.532563857940662,0.04804905249317054,-0.12890253048729833,0.13122684021090422,-0.18254496773446258,-0.29811310189641704,-0.5077823359107019,-0.14986951397686443,0.4589596150077116,0.434692011274365
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R07,3,0.2,0.3371758249111651,0.7384520479375335,-0.44044878981120483,0.9864166665959825,-0.332771999273999,0.11564465131042792,0.10945866633152068,-0.3122231945723765,0.016076633846394087,-0.40794925672173354,-0.3158311268134393,-0.47845011636771095,-0.18819271107481986,1.9586697555997115,0.3138669071045613,0.1549623893586257,0.18232095763297398,-0.041875289764257334,0.1261354256292143,0.705432685118748,0.21305909340952775,-0.23389222298246223,-0.057265999510571555,-0.4967963951564679,0.2270652926230887,-0.36745520253008906,0.3725441481074958,-0.25509812499080736,-0.17770450659570203,-0.0910607988121046,-0.20635673188275858,0.25815887151868616,0.39107174752018264
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R07,6,0.4,0.4712091686740137,0.7604378883631229,-0.3923889399381727,0.985595697483933,-0.5361902082460412,0.16179900201282446,0.06817565631607192,-0.10409841280385382,-0.08736574507590578,-0.016683836926990603,0.0738159764000422,-0.5218483785433383,-0.38430226405417256,2.593156593041965,-0.35327533597265715,0.3972016224262846,0.11556425045062838,0.04884434921046328,-0.3298897573125982,1.2626642872103624,0.27622666222287134,-0.005971769337508148,-0.2625104171515658,-0.6005676419555434,0.7942484051414639,0.03299818066854232,0.43493790962195555,-0.26116240179274464,-0.3536650996093751,0.059395834085023635,-0.02385933875752022,0.28436331702916146,0.573375307776365
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R07,9,0.6,0.5798197647569829,1.3614644816020578,-0.5550760846384252,0.8815400381615757,-0.2546655517623494,0.2357230208303184,0.33915355757971216,-0.47483024444023003,0.2699902620282932,-0.19448943691790374,-0.34072580836270017,-0.3170007580202984,-0.33263065410545234,3.1823870215089873,-0.08376240203571302,0.9315046236888052,0.10110178096077274,0.13395213861473543,0.18675672656753778,1.4306306746131323,0.6486173618254034,-0.2697159059873748,0.04005499627053748,-0.7402505159577288,0.8700085727383035,0.12721208845210483,-0.04765356455775743,-0.014155516273317709,-0.2506038013522419,0.07562345734000425,-0.0591601339230341,0.5478957242504561,0.30477172520656226
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R07,12,0.8,0.570657211016028,1.1350973240238884,-0.5089476454473273,0.8826279539964823,-0.4932319095825971,0.0004521061243424884,0.31524890309811066,-0.38076266497636085,0.07724515120156106,-0.11162531171315615,0.05342239289072925,-0.4332737997353209,-0.5210474298256075,2.8465341798597086,-0.030455346263701374,0.851288550770932,0.07381572277799714,-0.21388024964029556,-0.26882020916133104,1.2679959839509225,0.3610323150130841,-0.3474664516399745,-0.13028715295969245,-0.464329650795994,0.820233858144389,0.37262694753568265,0.2637967968457168,-0.10207006114101173,-0.15207834243050672,-0.10591007299764094,0.05311961438165064,0.2115702337927804,0.4318746357078873
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R07,15,1.0,0.34579500396256874,0.5275004927532791,-0.4846122638613874,0.9286984314878937,-0.2637095991787278,0.18556869067052084,0.10745748707075556,-0.23606078609447106,0.05046785925446745,-0.5590746751535012,-0.11925964365457306,-0.7664730928394661,-0.29931040717616963,2.133378434313137,0.3434601587431737,0.10321422715361792,0.1027868841894651,0.03647659754533844,-0.2751037320086622,0.6024352145817755,0.49333462004460404,-0.17569352221186268,-0.36136712896309253,-0.6361569829299889,0.5791828219400855,0.15695202888389786,0.1825711928230444,-0.11327955463358669,-0.2531582014188285,-0.2694370410566127,0.20825317165234142,0.42143356693160605,0.5588429619530879
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R08,0,0.0,-0.25177464773902053,0.33272940060868683,0.1743229444810077,0.4815401604979359,0.3421955912659671,0.10373335417393113,0.2414304568986135,0.8039280384181379,-0.9198793156494973,0.5013926031036803,-0.058378718393913606,-0.15538116623154985,-0.11158181984806477,0.3973354416821638,0.07494551765963298,0.5403862944699129,0.2661399785031245,0.3205629678702885,-0.3213016824508797,0.08005983132415423,-0.46889576737419236,-0.10018264644105254,-0.5244510962165323,-0.215734512752017,0.2819897639997822,0.11240174860945794,0.3656803046848393,0.8644986017237739,-0.0930999179894989,1.0799703595247867,0.4773287587480037,-0.9969647157132829,-0.36380542862234133
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R08,3,0.2,-0.0625185082522752,0.07847484277602845,0.41301179020935824,0.4398924448104012,0.040927804590520145,0.20510658122595143,0.34338414593652744,0.8276649796203576,-0.6530354449038104,0.47760183098191716,-0.27628806311716014,-0.31426109276270014,0.046757717238285146,1.2329399983353444,-0.21849677501997133,1.1137334667354382,-0.041281062144920194,0.2067947856266968,-0.47629356803132045,0.20490377554674888,-0.4169828294082659,-0.2057423974980282,-0.7366087261532637,0.3121188560992712,0.40558820450757976,0.03598079636758439,0.46906234837461647,0.6264378581852286,-0.21922641058877287,0.8413702977861658,0.7425922946604484,-1.0329933042244586,-0.10076005438888253
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R08,6,0.4,0.027346689784558315,0.32983310945591304,0.6345626759948857,0.6838714342906544,0.6374070154513211,0.4515798686128672,0.7011640444815289,0.7794103499489969,-0.4527513749849943,0.4982667278461981,-0.3258316768665009,-0.09046539082498821,-0.2086666187353593,1.724237146673563,-0.39793874121277717,0.9217542207184765,0.034109674788248945,0.35471219530597126,-0.5785635342934299,0.6970979651255764,-0.7864657319513403,-0.16320237456578182,-0.6114775355826384,0.010238639410192346,0.46414813600082877,0.12725534251729115,0.4295829602465646,0.8982923340313008,-0.2945281945634942,1.1012572342428328,0.6519691330782504,-1.2699979797352416,-0.30176204213180446
S2_Claude_Snapback_Open_Sustained_Drift,Claude_Proprietary,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Claude_Proprietary|Wordsworth|Transcendental|R08,9,0.6,0.06669121845030956,0.8346667201203322,0.3535293684343208,0.6374273438207099,0.14587185201072853,0.6841422336877216,0.8888203751785431,0.9548614916140175,-0.24092250148290884,0.31976725996789623,0.04540671898756374,0.08504192648507546,-0.27076837678040155,2.53925096937502,0.17828111012582354,1.6399965870161752,-0.012753230439713936,0.28175061111678046,-0.5155515191595159,1.04746400008931,-0.4515737795612726,-0.2915799443807605,-0.48858592446822274,0.04394887896297146,0.9544996181855352,0.399284901980972,0.18236014916173524,0.6640058421912928,-0.16744188106869912,1.613011617596531,0.7790713010466158,-0.7010243303834744,-0.3401164094807248
